,交易年份,屋齡,交易標的,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,電梯,floor,車位類別-坡道平面,車位類別-坡道機械,車位類別-升降平面,車位類別-升降機械,車位類別-一樓平面,車位類別-塔式車位,車位類別-其他,建物型態-公寓,建物型態-華廈,建物型態-住宅大樓,建物型態-套房,建物型態-透天,NEAR_HOSTIPAL_250,NEAR_HOSTIPAL_500,NEAR_HOSTIPAL_750,CLINIC_COUNT_250,CLINIC_COUNT_500,CLINIC_COUNT_750,DENTIST_COUNT_250,DENTIST_COUNT_500,DENTIST_COUNT_750,PHARMACY_COUNT_250,PHARMACY_COUNT_500,PHARMACY_COUNT_750,CSTORE_COUNT_250,CSTORE_COUNT_500,CSTORE_COUNT_750,FASTFOOD_COUNT_250,FASTFOOD_COUNT_500,FASTFOOD_COUNT_750,LIBRARY_COUNT_250,LIBRARY_COUNT_500,LIBRARY_COUNT_750,NEAR_SCHOOL_250,NEAR_SCHOOL_500,NEAR_SCHOOL_750,NEAR_UNIVERSITY_250,NEAR_UNIVERSITY_500,NEAR_UNIVERSITY_750,NEAR_FIRESTATION_250,NEAR_FIRESTATION_500,NEAR_FIRESTATION_750,NEAR_FUEL_250,NEAR_FUEL_500,NEAR_FUEL_750,NEAR_MARKET_250,NEAR_MARKET_500,NEAR_MARKET_750,NEAR_POLICE_250,NEAR_POLICE_500,NEAR_POLICE_750,TEMPLE_COUNT_250,TEMPLE_COUNT_500,TEMPLE_COUNT_750,CEMETERY_AREA_250,CEMETERY_AREA_500,CEMETERY_AREA_750,PARK_AREA_250,PARK_AREA_500,PARK_AREA_750,WATER_AREA_250,WATER_AREA_500,WATER_AREA_750,PARKING_AREA_250,PARKING_AREA_500,PARKING_AREA_750,STOP_COUNT_250,STOP_COUNT_500,STOP_COUNT_750,NEAR_MRT_250,NEAR_MRT_500,NEAR_MRT_750,NEAR_TRA_750,y,0
200,111,37.0,1,3,2,1,1,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,13.0,38.0,66.0,6.0,33.0,59.0,7.0,10.0,24.0,6.0,27.0,46.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,1.0,1.0,1.0,0,0,1,0.0,2.0,6.0,0.0,0.0,0.0,3205.9286888318848,21984.78877997997,50664.81825286022,0.0,0.0,0.0,2195.9440149019206,22999.032662944555,45319.07661583961,4.0,25.0,41.0,0,1,1,0,280926,211790.47
201,111,41.0,1,3,2,2,1,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,16.0,85.0,202.0,21.0,61.0,94.0,7.0,19.0,26.0,9.0,33.0,65.0,0.0,5.0,6.0,0.0,5.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,1.0,1.0,0.0,1.0,1.0,0,0,1,0.0,2.0,12.0,0.0,0.0,0.0,2403.735397176482,75407.36595430624,172117.07833166723,0.0,6020.544638011215,6020.544638011215,1830.432054179688,9237.129579809434,36313.65160146051,5.0,25.0,50.0,0,1,1,0,293276,336396.2
202,111,47.0,0,1,1,1,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,8.0,53.0,134.0,4.0,32.0,77.0,1.0,13.0,30.0,4.0,22.0,52.0,0.0,2.0,6.0,0.0,2.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,1.0,0.0,1.0,1.0,0,1,1,0.0,2.0,9.0,0.0,0.0,0.0,13425.483496677793,22602.50898952263,44193.45280158926,0.0,0.0,0.0,5460.526565583999,16276.9971451071,30699.48522685173,4.0,18.0,46.0,0,1,1,0,311364,339580.03
203,111,41.0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,5.0,77.0,144.0,2.0,32.0,67.0,0.0,12.0,22.0,5.0,27.0,59.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0.0,4.0,6.0,0.0,0.0,0.0,2237.834155611487,13490.571769977829,148325.11715423135,0.0,0.0,6020.544638011215,9461.08725689031,18857.77073756993,38874.41944435881,4.0,19.0,39.0,0,1,1,0,318858,342406.3
204,111,25.0,1,2,2,2,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,5.0,18.0,0.0,5.0,15.0,0.0,3.0,11.0,2.0,10.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,1,0.0,2.0,7.0,0.0,20359.0207293854,107279.527516466,69222.21604337868,206164.7346468937,283172.9008964734,0.0,0.0,0.0,673.9867866469187,7945.697554427992,26045.97893087666,4.0,10.0,21.0,1,1,1,0,166398,222150.53
205,111,37.0,0,2,2,2,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,9.0,32.0,69.0,6.0,23.0,57.0,3.0,11.0,25.0,5.0,25.0,44.0,1.0,2.0,3.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,1.0,1.0,1.0,0,0,1,0.0,1.0,8.0,0.0,0.0,0.0,2452.8625767694757,21954.146953295924,49631.4880650928,0.0,0.0,0.0,5190.5812102742175,26191.903867804085,49354.28816450309,9.0,24.0,44.0,0,1,1,0,256392,267465.7
206,111,8.0,1,3,2,2,1,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,7.0,42.0,75.0,7.0,26.0,66.0,0.0,3.0,13.0,3.0,22.0,42.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,1,0.0,1.0,1.0,1.0,1.0,1.0,0,1,1,2.0,11.0,16.0,0.0,0.0,0.0,1311.7256068268246,12270.066678476547,41474.01879728548,0.0,0.0,0.0,6503.201580729461,13893.936154229665,28380.47925639471,6.0,22.0,50.0,0,1,1,0,406694,351176.12
207,111,43.0,0,1,1,1,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,26.0,93.0,240.0,17.0,45.0,92.0,5.0,12.0,24.0,5.0,18.0,47.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,0.0,1.0,1.0,0.0,0.0,0.0,3586.1493925096065,14031.568835242117,31868.872390078723,0.0,0.0,0.0,3896.018493138351,22916.84646331529,35656.65207342362,8.0,25.0,51.0,0,1,1,0,392491,278865.62
208,111,44.0,0,3,2,2,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,32.0,92.0,147.0,11.0,47.0,74.0,2.0,10.0,21.0,7.0,30.0,56.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,2.0,5.0,0.0,0.0,0.0,29143.0999058556,137160.99687473066,188577.37662888595,151.57291170599726,6020.544638011215,6020.544638011215,4879.883810931341,17867.461498919725,39880.24900669888,9.0,19.0,42.0,1,1,1,0,360288,265099.53
209,111,12.0,1,2,1,2,1,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,1.0,6.0,0.0,1.0,9.0,0.0,0.0,4.0,0.0,5.0,11.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1.0,2.0,3.0,2538.8485637590798,76533.59720316844,142222.2116183211,29024.76213242503,112407.23187037458,236316.09261733547,0.0,0.0,0.0,0.0,2531.4979583303416,9241.946276465262,2.0,9.0,18.0,0,1,1,0,198889,212452.89
210,111,51.0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,23.0,70.0,141.0,14.0,33.0,77.0,4.0,10.0,27.0,5.0,17.0,39.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1.0,2.0,3.0,0.0,0.0,0.0,2537.41463276409,24812.610701458696,36241.96754322382,0.0,0.0,0.0,2252.1948442244543,23954.013641737223,43532.49261876754,5.0,18.0,44.0,1,1,1,0,235413,249499.78
211,111,35.0,0,3,2,2,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,69.0,144.0,253.0,18.0,52.0,113.0,4.0,8.0,32.0,14.0,40.0,74.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,1712.7668040850306,32821.08346609214,0.0,0.0,0.0,232.31526870233355,7029.692967188865,25307.45739559822,4.0,24.0,41.0,1,1,1,0,330625,298096.25
212,111,45.0,0,0,1,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,7.0,34.0,86.0,6.0,24.0,55.0,5.0,13.0,28.0,7.0,27.0,56.0,0.0,3.0,6.0,0.0,3.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,1,1,5.0,10.0,16.0,0.0,0.0,0.0,1189.4194926791326,6519.197497815956,50434.04922888934,0.0,0.0,0.0,2834.340961876553,15926.645028360696,59142.88475220217,2.0,17.0,53.0,0,1,1,0,186404,210340.05
213,111,52.0,0,2,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,9.0,31.0,65.0,5.0,25.0,42.0,2.0,9.0,14.0,4.0,14.0,34.0,1.0,2.0,7.0,1.0,2.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0.0,5.0,8.0,0.0,0.0,0.0,2375.3507880387024,14760.39333300992,63950.35790253962,0.0,0.0,0.0,3255.8473348686216,18364.594242923493,40844.86363804341,5.0,18.0,41.0,1,1,1,0,262030,241959.73
214,111,37.0,0,2,2,1,1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,13.0,43.0,97.0,10.0,33.0,70.0,4.0,10.0,26.0,8.0,25.0,47.0,0.0,2.0,4.0,0.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,1,0.0,0.0,0.0,1.0,1.0,1.0,0,1,1,1.0,2.0,5.0,0.0,0.0,0.0,3602.6944383091004,22686.182431589285,51000.44994959199,0.0,0.0,0.0,2006.7219835859328,17295.389104358477,53894.33019528588,0.0,21.0,45.0,0,1,1,0,266252,243576.61
215,111,7.0,1,1,1,1,1,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,3.0,38.0,83.0,6.0,29.0,59.0,2.0,6.0,16.0,4.0,14.0,38.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0,1,1,1.0,2.0,4.0,0.0,0.0,0.0,5435.149388231635,100323.51196714556,279431.03087676794,0.0,0.0,0.0,11720.404550860396,31576.177140328044,60565.32772825592,0.0,16.0,41.0,0,1,1,0,326316,335175.84
216,111,29.0,0,2,2,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,9.0,71.0,130.0,8.0,40.0,76.0,3.0,12.0,26.0,6.0,20.0,46.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1.0,3.0,4.0,0.0,0.0,0.0,4335.10921195704,29496.68715325264,39028.84947587759,0.0,0.0,0.0,1397.2696103028168,16235.639268592133,46128.55909932627,3.0,17.0,44.0,0,1,1,0,326875,330450.5
217,111,40.0,0,3,1,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,36.0,104.0,160.0,13.0,41.0,73.0,6.0,16.0,22.0,11.0,20.0,42.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0.0,0.0,1.0,0.0,1.0,1.0,0,1,1,0.0,2.0,6.0,0.0,0.0,0.0,5541.388921439352,24316.99347445488,41924.50356909646,0.0,0.0,0.0,3970.495052295813,18380.29671157487,43374.16173028301,6.0,25.0,53.0,1,1,1,0,192765,220417.3
218,111,40.0,0,3,2,2,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,22.0,140.0,273.0,6.0,60.0,122.0,1.0,16.0,30.0,8.0,34.0,71.0,0.0,1.0,7.0,0.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1.0,1.0,7.0,0.0,0.0,0.0,0.0,3126.98187603563,54944.51654811968,0.0,0.0,2788.317252729031,464.41557110236863,4070.225600244396,23987.601836174334,7.0,21.0,47.0,0,1,1,0,361178,344557.5
219,111,14.0,1,2,2,1,1,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,10.0,39.0,74.0,1.0,21.0,55.0,0.0,12.0,33.0,8.0,30.0,55.0,1.0,4.0,7.0,1.0,4.0,7.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,1,1,8.0,14.0,18.0,0.0,0.0,0.0,681.4024799821066,26205.472231335407,66399.11032132832,0.0,0.0,0.0,6967.655705947735,14197.82362296972,80572.32063362426,6.0,19.0,45.0,0,1,1,0,323634,260648.33
220,111,55.0,0,4,2,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,17.0,28.0,42.0,5.0,19.0,32.0,2.0,7.0,11.0,5.0,17.0,27.0,3.0,5.0,7.0,3.0,5.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.0,0.0,1.0,0.0,1.0,1.0,0,1,1,1.0,4.0,7.0,0.0,0.0,0.0,2064.335909442095,7368.108880867056,55900.2627472411,0.0,0.0,0.0,2347.9413652651724,29279.53765058537,70973.92072753905,5.0,16.0,34.0,0,1,1,0,252966,229712.97
221,111,31.0,0,5,2,5,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,9.0,26.0,57.0,4.0,19.0,51.0,3.0,10.0,22.0,3.0,18.0,39.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,1.0,2.0,7.0,0.0,0.0,0.0,10474.06516401972,18836.24804214186,42021.08207115339,0.0,0.0,0.0,7614.3132533739645,28840.750309970237,61695.758585489246,4.0,26.0,49.0,0,1,1,0,282867,279462.38
222,111,37.0,0,3,2,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,3.0,15.0,46.0,6.0,20.0,37.0,3.0,7.0,15.0,4.0,14.0,27.0,0.0,1.0,4.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,2.0,2.0,5.0,0.0,0.0,0.0,5212.7442455776845,11513.13674264765,58132.83720922447,0.0,0.0,0.0,4881.19469256418,32150.745248597224,59748.9639204093,7.0,21.0,35.0,0,1,1,0,276298,264287.38
223,111,40.0,0,3,2,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1.0,17.0,95.0,7.0,21.0,56.0,0.0,6.0,13.0,5.0,15.0,47.0,1.0,1.0,5.0,1.0,1.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0,1,1,0.0,5.0,12.0,0.0,0.0,0.0,8021.909857520764,18268.719991157388,172853.10077393372,0.0,0.0,0.0,603.3099185209323,14947.446470372131,32103.8865272498,5.0,22.0,46.0,0,0,1,0,295956,272345.9
224,111,7.0,1,1,1,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,3.0,38.0,83.0,6.0,29.0,59.0,2.0,6.0,16.0,4.0,14.0,38.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0,1,1,1.0,2.0,4.0,0.0,0.0,0.0,5435.149388231635,100323.51196714556,279431.03087676794,0.0,0.0,0.0,11720.404550860396,31576.177140328044,60565.32772825592,0.0,16.0,41.0,0,1,1,0,377508,331715.62
225,111,42.0,0,3,2,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,10.0,32.0,72.0,5.0,24.0,48.0,1.0,8.0,15.0,4.0,16.0,35.0,1.0,2.0,6.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,0,1,1,0.0,5.0,10.0,0.0,0.0,0.0,5978.959320170583,15656.896097943432,78487.82476840355,0.0,0.0,0.0,5333.556600739971,16436.9629467844,39661.85664810766,2.0,20.0,46.0,0,1,1,0,262998,228426.72
226,111,16.0,0,3,2,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,6.0,19.0,49.0,2.0,11.0,32.0,0.0,3.0,8.0,2.0,10.0,28.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,1,0.0,3.0,5.0,0.0,0.0,0.0,60663.78459809169,192669.73282952583,297516.2003403331,0.0,0.0,0.0,969.6823158172484,16980.743537618466,58324.54499501446,3.0,20.0,39.0,0,0,1,0,399818,292876.5
227,111,1.0,0,0,0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,6.0,70.0,133.0,6.0,37.0,76.0,4.0,10.0,29.0,5.0,18.0,50.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1.0,3.0,3.0,0.0,0.0,0.0,2815.977680922216,29988.798409014493,43006.27081119099,0.0,0.0,0.0,334.0296190432458,18865.93810230261,49663.54610167069,3.0,16.0,43.0,1,1,1,0,413060,411417.88
228,111,1.0,0,4,2,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,6.0,69.0,133.0,8.0,37.0,75.0,4.0,10.0,29.0,5.0,18.0,48.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1.0,3.0,3.0,0.0,0.0,0.0,2815.977680922216,29936.99721667873,43016.8148997085,0.0,0.0,0.0,387.99058515359775,19107.6300246362,49896.36579520311,3.0,16.0,43.0,1,1,1,0,418502,354228.84
229,111,41.0,0,3,2,2,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,22.0,108.0,278.0,13.0,50.0,106.0,4.0,9.0,34.0,4.0,21.0,62.0,0.0,2.0,3.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,1.0,2.0,0.0,0.0,0.0,2333.270752870446,9474.10994163897,31484.96003364349,0.0,0.0,0.0,2771.968910809507,8755.602796905556,31514.29647675196,5.0,26.0,53.0,0,1,1,0,276786,313570.66
230,111,38.0,0,4,2,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,15.0,82.0,210.0,16.0,55.0,95.0,6.0,18.0,29.0,6.0,31.0,67.0,0.0,5.0,6.0,0.0,5.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,1.0,1.0,0.0,1.0,1.0,0,0,1,0.0,2.0,10.0,0.0,0.0,0.0,2522.6040460017325,55281.55233174871,155615.437674081,0.0,5596.2635418662285,6020.544638011215,1678.7780438476916,9790.25391220161,34212.87373839134,4.0,24.0,54.0,0,1,1,0,266204,310787.0
231,111,43.0,0,1,1,1,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,29.0,62.0,204.0,13.0,40.0,92.0,3.0,15.0,32.0,4.0,21.0,56.0,0.0,2.0,5.0,0.0,2.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0,1,1,0.0,1.0,7.0,0.0,0.0,0.0,3022.153627411629,19465.91517602826,38314.31641221696,0.0,0.0,0.0,2825.778964466788,12605.739908780277,25408.400513532848,4.0,21.0,49.0,0,1,1,0,349308,312110.84
232,111,41.0,0,1,2,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,10.0,51.0,98.0,7.0,26.0,63.0,9.0,16.0,31.0,7.0,29.0,55.0,2.0,3.0,6.0,2.0,3.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0,1,1,5.0,11.0,13.0,0.0,0.0,0.0,885.3134667869887,16794.164201601343,48944.67833493987,0.0,0.0,0.0,405.18378023906615,16816.58585159772,37581.78568506745,3.0,21.0,50.0,1,1,1,0,244575,258797.44
233,111,37.0,1,4,2,2,1,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,8.0,52.0,109.0,5.0,29.0,65.0,8.0,15.0,29.0,8.0,25.0,54.0,1.0,4.0,7.0,1.0,4.0,7.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1,2.0,8.0,13.0,0.0,0.0,0.0,358.4876991541969,22074.133462857837,35542.4947792528,0.0,0.0,0.0,7850.6096974982065,16054.213707886687,29457.494830702493,3.0,22.0,49.0,1,1,1,0,252361,270292.84
234,111,45.0,0,1,1,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,24.0,151.0,286.0,7.0,56.0,121.0,1.0,16.0,33.0,8.0,34.0,75.0,0.0,1.0,6.0,0.0,1.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1.0,1.0,4.0,0.0,0.0,0.0,0.0,3895.613266881948,34388.809893633246,0.0,0.0,0.0,1371.5715784087677,3537.597941547168,19468.98261538228,6.0,22.0,55.0,0,1,1,0,351357,390574.75
235,111,45.0,0,3,2,2,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,47.0,123.0,217.0,14.0,43.0,79.0,7.0,14.0,33.0,8.0,27.0,60.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1.0,2.0,9.0,0.0,0.0,0.0,5534.432119774602,17186.99630209551,34301.74230922244,0.0,0.0,0.0,3884.8936822901305,14976.791416270962,25743.192978211227,6.0,24.0,55.0,1,1,1,0,338271,283108.94
